source_block,dataset,model,feature_set,mean_full_pool_mape,n_feature_trials,best_acquisition,best_median_relative_improvement_pct,best_representative_trial,best_representative_relative_improvement_pct,worst_acquisition,worst_median_relative_improvement_pct,worst_representative_trial,worst_representative_relative_improvement_pct,random_acquisition,panel_a_labelled_n,panel_a_labelled_fraction,best_operational_labelled_n,worst_operational_labelled_n,embedding_reference_trial,panel_c_endpoint_labelled_fraction,index,source_index,cell_name,lifetime,split_assignment,embedding_x,embedding_y,best_selected,worst_selected,best_trial_pool,worst_trial_pool,selection_membership,role,acquisition,nominal_fraction,plot_fraction,mape_mean,mape_min,mape_max,mape_sd,n_trials,labelled_n,achieved_fraction,mape_sem,signed_error_grid,density_mean,density_sem,bandwidth,n_holdout_samples,trial,pool_n,fraction_distance,panel,panel_c_endpoint_fraction
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,14.0,14.0,PredictionDiagnostics_000148_000038,268.40440747822123,pool,0.5385478871462407,0.9786755894628171,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,15.0,15.0,PredictionDiagnostics_000149_00003A,218.5508130840693,pool,0.5170088254316713,1.0,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,16.0,16.0,PredictionDiagnostics_000150_00003B,274.5337633026155,pool,0.5939228243836941,0.961541375096118,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,18.0,18.0,PredictionDiagnostics_000153_000025,251.79039276897163,holdout,0.45899274255031763,0.3159132744480222,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,19.0,19.0,PredictionDiagnostics_000154_000024,210.1744862755752,pool,0.2877496664493399,0.9297280213703811,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,20.0,20.0,PredictionDiagnostics_000155_00001F,202.66449905233705,pool,0.29594193501967314,0.9310309064396172,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,21.0,21.0,PredictionDiagnostics_000156_000023,221.92759410521583,pool,0.27329858805301405,0.9835315459163604,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,22.0,22.0,PredictionDiagnostics_000157_000020,199.22021056285297,pool,0.3984540915257936,0.5270195424967021,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,23.0,23.0,PredictionDiagnostics_000158_00024F,210.3468418638526,holdout,0.4137403290052101,0.5106181867313135,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,25.0,25.0,PredictionDiagnostics_000160_000251,233.16780114936893,holdout,0.4652653308059785,0.7955931876596019,False,True,False,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,26.0,26.0,PredictionDiagnostics_000161_000252,178.5307750813314,pool,0.4769457864920394,0.7945295012582263,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,27.0,27.0,PredictionDiagnostics_000162_000021,262.27812170316554,pool,0.5775869024287599,0.7765122509982547,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,28.0,28.0,PredictionDiagnostics_000163_000022,189.65515057056163,pool,0.2940540424610668,0.5111576588049686,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,29.0,29.0,PredictionDiagnostics_000164_000239,126.2938623260282,pool,0.26019456129999075,0.5327580105749623,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,30.0,30.0,PredictionDiagnostics_000165_000245,202.09902294990465,pool,0.5908524692453819,0.620040026546363,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,31.0,31.0,PredictionDiagnostics_000166_000246,150.2977582740701,holdout,0.36341937072713565,0.7723590013315151,False,False,False,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,32.0,32.0,PredictionDiagnostics_000167_000255,117.67662290500948,holdout,0.30862959540022183,0.7622454764955474,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,33.0,33.0,PredictionDiagnostics_000168_000253,165.27755343929704,pool,0.42100318436924267,0.7761925284805645,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,34.0,34.0,PredictionDiagnostics_000169_000254,130.19255214194027,pool,0.2836283360903997,0.6167602951760361,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,35.0,35.0,PredictionDiagnostics_000170_000256,89.64813066745344,pool,0.00592736537312579,0.5415607490597271,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,36.0,36.0,PredictionDiagnostics_000171_000027,124.8466974993521,pool,0.5410609341400288,0.5850878721511702,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,37.0,37.0,PredictionDiagnostics_000172_000257,372.37874417411473,pool,0.6130217870881952,0.8790138547335175,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,38.0,38.0,PredictionDiagnostics_000173_000248,303.602713734393,pool,0.6083440058935107,0.8678251535949014,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,39.0,39.0,PredictionDiagnostics_000174_00023E,368.979917999613,holdout,0.7386339301364615,0.05328647808540667,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,40.0,40.0,PredictionDiagnostics_000175_000247,376.68254733565874,pool,0.5809682718738544,0.3200930156227665,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,41.0,41.0,PredictionDiagnostics_000176_000028,220.76735541482608,pool,0.5258787156523329,0.3618511304678271,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,42.0,42.0,PredictionDiagnostics_000177_00002A,366.6792890065858,pool,0.7391430546373029,0.05560703421066112,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,43.0,43.0,PredictionDiagnostics_000178_00023B,252.1354417799042,pool,0.356878302725711,0.8742200592833583,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,44.0,44.0,PredictionDiagnostics_000180_00023D,254.763977062818,pool,0.3901724176358784,0.889234724691985,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
