dataset,feature_set,model,acquisition,early_gain_pp,sd_trial_gain_pp,n_trials,n_checkpoint_values,max_checkpoint_values,attainable_gain_pp,attainable_gain_centered,intercept_at_mean_gain,slope_gain_per_pp,n_configurations,attainable_gain_mean_pp,interaction_partial_r2,moderation_fitted_pp
LSD_Second,set2_early_soh,GPR,exploration,5.612412211936823,11.524322917199669,10,4,4,5.554133108545041,-10.588355625900892,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,-2.092334600959698
LSD_Second,set2_early_soh,GPR,hybrid,3.9675459010550123,8.291539296598694,10,4,4,5.554133108545041,-10.588355625900892,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-1.7281220352001612
LSD_Second,set2_early_soh,RF,coverage,13.002481535930755,14.17231528068861,10,4,4,-6.299728621160237,-22.44221735560617,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-9.06843057404253
LSD_Second,set2_early_soh,RF,diversity_iterative,8.953967289881692,19.702985089381308,10,4,4,-6.299728621160237,-22.44221735560617,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,-8.39103318336584
LSD_Second,set2_early_soh,RF,diversity_oneshot,10.884180200928407,16.097856212661032,10,4,4,-6.299728621160237,-22.44221735560617,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,-9.543626789074754
LSD_Second,set2_early_soh,RF,exploitation,11.385247871769723,15.69786265243345,10,4,4,-6.299728621160237,-22.44221735560617,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,3.353132601965099
LSD_Second,set2_early_soh,RF,exploration,12.603180246677487,12.203164308173921,10,4,4,-6.299728621160237,-22.44221735560617,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,-7.921658725413897
LSD_Second,set2_early_soh,RF,hybrid,12.907451848911387,14.455229051512617,10,4,4,-6.299728621160237,-22.44221735560617,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-8.353963992307847
LSD_Second,set3_features,AE_ENet,coverage,-2.8591932772955677,13.742352692568721,10,4,4,16.95443633044201,0.8119475959960774,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,4.492965060119241
LSD_Second,set3_features,AE_ENet,diversity_iterative,-3.158945622769368,9.102971107195762,10,4,4,16.95443633044201,0.8119475959960774,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,3.5066956974327863
LSD_Second,set3_features,AE_ENet,diversity_oneshot,-0.666617856542228,7.499228021706592,10,4,4,16.95443633044201,0.8119475959960774,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,5.22963581199164
LSD_Second,set3_features,AE_ENet,exploitation,-1.6559336637598263,6.576777133532097,10,4,4,16.95443633044201,0.8119475959960774,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-3.565221506666918
LSD_Second,set3_features,AE_ENet,exploration,-0.24201428278725318,10.307238746883973,10,4,4,16.95443633044201,0.8119475959960774,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,3.513944948510736
LSD_Second,set3_features,AE_ENet,hybrid,-0.5598766917039596,8.616819391862464,10,4,4,16.95443633044201,0.8119475959960774,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,4.644198575061665
LSD_Second,set3_features,GPR,coverage,-0.5789173151347204,14.05628504259587,10,4,4,17.329420932031518,1.186932197585584,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,4.711649091537168
LSD_Second,set3_features,GPR,diversity_iterative,-1.1604792388950733,6.450390488746679,10,4,4,17.329420932031518,1.186932197585584,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,3.6985523017645976
LSD_Second,set3_features,GPR,diversity_oneshot,1.088923724991228,7.405524170241667,10,4,4,17.329420932031518,1.186932197585584,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,5.467861781497216
LSD_Second,set3_features,GPR,exploitation,-0.15810720120690896,3.175291014074239,10,4,4,17.329420932031518,1.186932197585584,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-3.676783296328247
LSD_Second,set3_features,GPR,exploration,2.1128987512048782,7.089905064005527,10,4,4,17.329420932031518,1.186932197585584,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,3.6983495614704744
LSD_Second,set3_features,GPR,hybrid,1.1920296312720526,7.296266813510371,10,4,4,17.329420932031518,1.186932197585584,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,4.85380020220523
LSD_Second,set3_features,RF,coverage,-2.9018496104172002,11.165912155063188,10,4,4,22.357654488217527,6.215165753771593,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,7.644021195129229
