dataset,feature_set,model,acquisition,trial,alc_area_mape_fraction,alc_mape,start_fraction,end_fraction,fraction_span,n_checkpoints,early_max_fraction,excluded_initial_checkpoint,initial_mape,final_mape
KIT,set3_features,RF,exploitation,3,6.366683400764209,17.508379352101574,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,22.86315905492061,10.302679015042091
KIT,set3_features,RF,exploitation,4,10.473368370265781,28.801763018230904,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,32.19691560656819,14.58908958044619
KIT,set3_features,RF,exploitation,5,12.872103347533793,35.398284205717935,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,35.56872794527386,34.75400806729518
KIT,set3_features,RF,exploitation,6,8.428169710876986,23.177466704911716,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,20.72405690625772,26.60646577202414
KIT,set3_features,RF,exploitation,7,8.956040196262121,24.629110539720834,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,24.32787284247768,19.696110759386283
KIT,set3_features,RF,exploitation,8,12.016899288120358,33.04647304233099,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,36.74993630400433,34.6757213844833
KIT,set3_features,RF,exploitation,9,9.305935959061511,25.591323887419158,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,26.397370785215763,32.89849263224986
KIT,set3_features,RF,exploitation,10,11.292625447250362,31.0547199799385,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,18.5430155798934,30.38650191118361
KIT,set3_features,RF,exploration,1,9.65673147259042,26.556011549623662,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,29.74615321371572,25.44140947764587
KIT,set3_features,RF,exploration,2,10.386703906651844,28.563435743292576,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,29.405812421609728,24.795333159144903
KIT,set3_features,RF,exploration,3,12.217987476734626,33.599465561020224,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,40.44642432259102,42.06218832318782
KIT,set3_features,RF,exploration,4,7.545354023485176,20.749723564584237,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,34.50339573036088,10.850541659488206
KIT,set3_features,RF,exploration,5,6.938763551831677,19.081599767537114,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,23.082501072188304,19.326235517103925
