dataset,feature_set,regressor,target_transform,pool_holdout_split_mode,method,trial,budget_total,mape
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,3,80,11.095310528896553
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,3,88,10.570131238924452
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,3,96,10.702657046283644
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,3,99,10.680857105968158
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,8,16.674299059989902
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,16,16.04723840838981
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,24,16.70444378754403
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,32,15.410363256543787
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,40,12.175009362108986
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,48,14.050848725508738
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,56,13.687682078917174
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,64,13.134507370902671
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,72,12.664876172359572
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,80,12.388323535755534
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,88,12.506665713165903
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,96,12.974056358018895
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,4,99,13.312950440997188
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,8,13.992295202669922
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,16,12.458217428497964
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,24,11.908620495762584
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,32,10.3715940112336
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,40,9.056242229920342
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,48,9.444725940278852
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,56,8.653681147918292
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,64,10.0903949999554
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,72,9.921254155765334
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,80,9.470994373976062
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,88,9.2267253377405
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,96,9.112866259089142
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,5,99,9.128916746849638
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,8,18.80270327949023
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,16,22.142655760896584
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,24,20.519557295806145
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,32,19.277522130655647
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,40,17.148491979128536
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,48,16.71797301501055
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,56,15.35007532662647
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,64,14.050794145608869
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,72,12.918800390431532
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,80,10.214300399255222
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,88,9.149930068756497
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,96,8.86825636221763
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,6,99,9.130620652324977
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,8,30.438918204296243
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,16,19.178024033217223
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,24,16.115126384301615
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,32,13.397211966889977
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,40,12.619197524883797
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,48,11.125163780402652
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,56,11.8380401261871
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,64,10.889440492311545
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,72,10.201991954240205
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,80,9.796619848433531
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,88,9.20529566700936
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,96,9.306191797022734
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,7,99,9.284350748721437
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,8,17.54660489205672
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,16,15.257452289993598
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,24,12.657465500536642
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,32,13.136899479768156
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,40,12.287936741073786
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,48,13.029250534714432
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,56,13.248733748800332
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,64,10.727684465389457
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,72,9.214885710373762
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,80,7.303784919511282
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,88,8.140978319378576
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,96,7.8824676961589235
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,8,99,7.651764784717317
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,8,18.466834982589933
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,16,14.043672450017668
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,24,11.603070490683914
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,32,9.886060596296227
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,40,9.255570432739471
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,48,8.54270896235296
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,56,7.192840436841315
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,64,6.989868286378689
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,72,6.322169605456261
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,80,6.836550320679698
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,88,6.530088192129159
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,96,6.007277598106415
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,9,99,6.147158205388116
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,8,27.90085358925501
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,16,20.569561979048505
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,24,17.36363194314972
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,32,10.176635155201954
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,40,7.958586302677967
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,48,8.024238445433864
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,56,8.138281465063962
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,64,6.781914417732886
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,72,5.78436413432473
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,80,14.708825570555542
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,88,7.442763244649933
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,96,7.474154030446363
MIT,set1_dQn_m,GPR,log,protocol_holdout,random_selection,10,99,7.200233547146338
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,8,31.21855220433517
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,16,28.43905930191346
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,24,30.29861408590976
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,32,29.25533583075613
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,40,22.660180146371992
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,48,11.369709510562563
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,56,25.18642859255283
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,64,24.89197935952682
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,72,15.266400373625036
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,80,15.37974676215938
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,88,15.997514241425334
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,96,16.44513315415593
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,1,99,16.91026606509311
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,8,14.972552004808538
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,16,13.105545156629235
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,24,10.427491333849776
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,32,9.918054072872286
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,40,11.24940613080793
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,48,10.311895512065322
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,56,10.596786190910796
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,64,10.59730338559764
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,72,11.301162185740772
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,80,11.767435970256985
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,88,10.99214297317136
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,96,11.036803369713647
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,2,99,10.893303640702472
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,8,19.386822111257683
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,16,14.634015800469829
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,24,12.016580819455209
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,32,14.652329269563175
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,40,14.297179631451398
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,48,11.676901096933644
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,56,11.129760328940204
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,64,11.242702240649525
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,72,11.207696266666616
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,80,11.200766290936564
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,88,10.822577108165284
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,96,10.72897459279034
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,3,99,10.680857105968158
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,8,17.01002059522828
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,16,17.943192301223547
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,24,15.310362555403511
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,32,16.32901340959826
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,40,13.778194466254943
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,48,13.918739333542865
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,56,12.99962505594903
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,64,14.107799409091385
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,72,14.067755168428706
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,80,14.467413991727426
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,88,13.895180174815714
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,96,13.61128725383475
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,4,99,13.312950440997188
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,8,23.61327978771312
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,16,11.943309117528848
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,24,11.401105701887111
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,32,10.874867240652415
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,40,10.416956818972457
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,48,10.206301500612708
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,56,9.531618744092018
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,64,9.94000837676928
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,72,9.554306866547462
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,80,9.62557059979058
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,88,9.43110472628654
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,96,9.210615117947942
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,5,99,9.128916746849638
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,8,18.45130734855329
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,16,17.5326613196303
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,24,18.8137296675246
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,32,19.83836217514704
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,40,16.89548899106988
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,48,15.58501747244853
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,56,14.994045197366276
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,64,13.489320007954111
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,72,11.960980100456547
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,80,10.745183251557792
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,88,9.74130592802419
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,96,9.43262378339866
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,6,99,9.130620652324977
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,8,26.23113114425593
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,16,15.486655651800168
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,24,13.26110850075968
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,32,13.856857861493223
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,40,10.635502384028886
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,48,10.829288461987492
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,56,9.940172892038918
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,64,9.346534032801578
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,72,10.092690539742245
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,80,9.724992507442204
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,88,9.585927155164365
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,96,9.770864668259026
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,7,99,9.284350748721437
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,8,16.314844138474395
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,16,18.24615251704997
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,24,12.73802108787177
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,32,12.791472590369317
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,40,10.041034962982842
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,48,10.156561110520062
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,56,7.543184544646142
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,64,9.3735481427218
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,72,7.705986811441599
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,80,7.428686953441681
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,88,7.8378519354711855
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,96,7.84104640698783
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,8,99,7.651764784717317
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,8,14.177347322206238
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,16,14.513004332282907
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,24,10.373141356392727
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,32,12.864555649219648
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,40,7.5965156886324925
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,48,6.210124834422426
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,56,6.215826150293573
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,64,6.091350622030739
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,72,5.404080833714549
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,80,6.142407708397987
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,88,6.155230936862294
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,96,6.173850508736313
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,9,99,6.147158205388116
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,8,17.194519666006734
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,16,9.930041356457624
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,24,7.9701882571236355
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,32,8.21166851796464
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,40,5.733292215960364
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,48,6.965658162118399
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,56,6.677680725908018
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,64,5.538758407391431
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,72,6.593473779548292
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,80,6.911430155555809
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,88,6.808879997752169
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,96,7.019879131804277
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_oneshot,10,99,7.200233547146338
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,8,31.21855220433517
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,16,28.070556508791377
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,24,27.764368211464017
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,32,27.73763592652132
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,40,23.09609087388356
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,48,23.11186513195944
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,56,21.908537232857103
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,64,24.726843638533307
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,72,25.19187979960607
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,80,23.02280765750475
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,88,18.88246470809399
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,96,16.409337283488572
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,1,99,16.91026606509311
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,8,14.972552004808538
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,16,18.66501648927028
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,24,14.873132289146527
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,32,15.468627260568269
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,40,17.229774139979188
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,48,16.609360076895406
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,56,11.965059761778573
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,64,11.61154746026009
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,72,11.514695115367612
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,80,11.931739968322711
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,88,11.331047646213491
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,96,11.461782782611063
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,2,99,10.893303640702472
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,8,19.386822111257683
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,16,16.967412707374386
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,24,16.15949098493628
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,32,14.53992411835126
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,40,12.470627928734343
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,48,10.970777449224034
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,56,10.278491561176464
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,64,10.956870235543322
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,72,11.220841738962358
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,80,11.102976403772969
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,88,10.901558846391024
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,96,10.914564190479146
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,3,99,10.680857105968158
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,4,8,17.01002059522828
MIT,set1_dQn_m,GPR,log,protocol_holdout,diversity_iterative,4,16,20.683609396019552
