dataset,feature_set,regressor,target_transform,pool_holdout_split_mode,method,trial,budget_total,mape
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,16,10.750072443521058
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,24,11.10418222922778
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,32,11.178302564371553
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,40,9.80710785897577
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,48,15.67650636516886
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,56,23.282039898257427
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,64,18.82694114922637
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,72,14.720352306876832
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,80,13.941140084152192
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,88,15.604545518360649
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,96,13.143814888725643
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,8,99,13.809249753564876
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,8,21.33558235011549
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,16,23.797286021055893
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,24,24.27499247931001
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,32,26.539953275239814
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,40,22.450955220460138
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,48,26.707513818633743
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,56,24.834553100737256
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,64,24.52499437576293
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,72,24.052324173845022
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,80,25.53818226766177
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,88,24.36203932159228
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,96,23.80224839419905
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,9,99,16.93016426356342
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,8,62.58076122706788
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,16,47.11368244373479
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,24,34.5492460414831
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,32,24.91087564339056
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,40,22.25446193787668
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,48,17.719480735710704
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,56,16.475561788129454
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,64,12.202171403938426
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,72,11.414241077629926
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,80,10.840833351995451
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,88,10.72076766425371
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,96,10.475300619820844
MIT,set2_early_soh,GPR,log,protocol_holdout,random_selection,10,99,11.585569692745407
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,8,40.88642264124401
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,16,27.7025552833006
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,24,23.34305564972145
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,32,53.09711946283287
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,40,29.118506145412702
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,48,29.75597379362102
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,56,30.33577694023663
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,64,31.446646298681795
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,72,34.01069446647232
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,80,52.36531969333343
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,88,50.18748742202512
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,96,13.00250876195594
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,1,99,63.6771066322561
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,8,31.374372303773463
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,16,17.29490114478809
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,24,12.697139213705707
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,32,12.40686946570194
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,40,11.537482271988852
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,48,11.150981533401282
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,56,11.154587860907704
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,64,11.236406999059296
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,72,11.209890722695
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,80,11.098822904819444
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,88,10.812872521435406
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,96,10.806916860234592
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,2,99,10.764516559737398
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,8,40.70986131800301
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,16,24.401766070009074
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,24,33.78269780608273
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,32,14.096839422346646
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,40,16.106905976350536
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,48,14.292735189871546
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,56,14.63978509691579
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,64,14.30842973016692
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,72,15.01782939576563
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,80,14.794802049583256
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,88,14.777789755104196
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,96,14.370800010794936
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,3,99,14.197444041096803
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,8,22.587776920025394
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,16,22.5442774135152
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,24,18.26908773490469
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,32,14.95060247585397
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,40,15.659516101366664
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,48,14.937252374751989
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,56,14.596837551840006
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,64,12.151405193650962
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,72,12.90869486115607
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,80,13.387277000677008
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,88,13.70366543905321
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,96,14.123720028088648
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,4,99,13.976657758874849
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,8,34.53847973768851
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,16,24.98479270861113
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,24,18.36136402709648
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,32,8.174973369977605
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,40,8.23757014884073
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,48,8.295821130887182
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,56,8.192256381946123
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,64,8.510856375832628
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,72,9.346708028744008
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,80,8.403354986628097
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,88,9.25102712701684
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,96,9.842555088891835
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,5,99,9.63745260260491
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,8,20.39097025223105
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,16,20.43174346879525
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,24,19.03003582528608
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,32,11.969007428145112
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,40,9.383600817570786
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,48,11.495668461254905
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,56,11.92202734947874
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,64,13.13412559518983
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,72,14.919129558344313
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,80,15.359076080335385
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,88,17.609065818391905
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,96,19.21359547421229
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,6,99,19.6766608049646
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,8,24.161052421855874
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,16,19.17273379451051
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,24,13.39036328500249
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,32,12.620188177531752
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,40,12.208864914272349
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,48,11.99801912972172
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,56,12.458910711466975
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,64,12.515269559667534
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,72,12.419264104220495
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,80,12.11281067973702
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,88,12.015737249924006
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,96,11.72423193443548
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,7,99,11.626438481051537
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,8,34.258168165009266
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,16,21.134208195698807
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,24,19.29871598386207
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,32,9.66988462012723
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,40,9.390983167908578
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,48,9.65837942398442
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,56,9.939145398635594
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,64,10.62423913936394
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,72,9.34228596922278
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,80,13.705956896280108
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,88,13.30095892703207
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,96,15.32737536159899
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,8,99,13.809249753564876
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,8,20.5927116014358
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,16,14.998437130104092
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,24,13.115640343489655
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,32,19.28077621597558
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,40,11.874550155423645
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,48,11.75833211279149
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,56,10.900358422840617
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,64,13.367383906978327
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,72,11.42150434238808
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,80,12.51476575342425
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,88,13.96014862338296
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,96,16.49525722706418
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,9,99,16.93016426356342
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,8,24.1478832180886
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,16,23.776128367526606
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,24,19.769907431387693
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,32,10.260084594964791
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,40,8.555171848981365
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,48,9.528693218234412
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,56,8.080186952265445
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,64,9.484770579649764
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,72,8.320331719172035
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,80,10.891464997973852
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,88,11.208491082244336
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,96,10.9352109043241
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_oneshot,10,99,11.585569692745407
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,8,40.88642264124401
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,16,40.43580321293849
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,24,41.36666028876311
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,32,38.58746405752397
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,40,66.428497752883
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,48,33.89182601865872
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,56,31.403931185365373
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,64,77.35616734306507
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,72,62.62404665367532
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,80,49.91564470529202
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,88,56.340944732831055
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,96,13.334203688527804
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,1,99,63.6771066322561
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,8,31.374372303773463
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,16,20.672124411842294
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,24,14.431979998261122
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,32,22.555758454685005
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,40,24.64501864109956
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,48,11.726318410611157
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,56,11.78069935286803
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,64,11.560276888494595
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,72,11.79769847894833
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,80,11.696134116881762
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,88,11.050029386339782
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,96,10.906912530323192
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,2,99,10.764516559737398
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,8,40.70986131800301
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,16,35.71482381829542
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,24,20.32032181286849
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,32,14.06027625489235
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,40,14.214141636853164
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,48,13.34804469420229
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,56,13.269458468831788
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,64,13.802317026942063
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,72,13.845009884222629
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,80,14.228993023683168
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,88,13.96414017174378
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,96,13.836681886970323
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,3,99,14.197444041096803
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,8,22.587776920025394
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,16,28.42158929703293
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,24,28.03829774127567
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,32,21.567907272731176
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,40,18.73237177354381
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,48,17.73672639506312
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,56,16.134972540980016
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,64,15.662853890807863
MIT,set2_early_soh,GPR,log,protocol_holdout,diversity_iterative,4,72,15.210444882681262
