dataset,feature_set,regressor,target_transform,pool_holdout_split_mode,method,trial,budget_total,mape
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,24,18.351840905736104
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,32,13.74354913182133
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,40,13.583611195446958
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,48,16.292167621885593
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,56,14.698179742564216
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,64,13.45766531192642
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,72,13.034579130135244
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,80,12.973099894075336
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,88,12.303633836012873
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,96,11.83525016964506
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,5,99,11.610252475640651
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,8,21.74921268872257
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,16,20.66688158100361
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,24,17.7227090214255
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,32,17.810992725286706
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,40,14.855082475807382
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,48,14.480385182623188
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,56,13.71823534322382
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,64,14.165224523779496
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,72,14.230812237518888
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,80,13.816442761024607
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,88,13.77739199492816
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,96,13.817229766386516
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,6,99,14.2426667547435
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,8,25.291307810087147
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,16,14.195714360797435
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,24,12.606003349351836
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,32,11.758163687087055
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,40,12.251619350696256
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,48,13.23853077841167
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,56,12.949529426883286
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,64,9.56077126929762
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,72,9.25856044226813
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,80,9.59547258415949
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,88,11.054524188102867
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,96,11.398774965195717
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,7,99,11.090519618960604
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,8,16.756171494972165
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,16,15.730955229436203
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,24,14.691804673324944
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,32,14.12464712556791
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,40,14.426559916274186
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,48,12.08529012208657
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,56,12.87968996975624
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,64,12.809888641140576
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,72,12.2244425435347
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,80,12.624207559277991
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,88,12.516173160285202
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,96,12.426114120393814
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,8,99,12.465038307769676
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,8,20.227389811319583
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,16,17.23411981830163
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,24,13.510879324290464
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,32,13.524092842092458
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,40,12.228849635885334
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,48,9.497071754722237
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,56,11.642810145202333
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,64,11.414208644265331
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,72,12.473550237148116
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,80,13.834376439827992
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,88,11.575483684912202
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,96,10.45453169025355
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,9,99,11.40356028927016
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,8,34.55347460876027
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,16,20.31286566386868
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,24,17.10141902158867
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,32,11.718541776828577
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,40,11.922310626544736
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,48,11.140310887919096
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,56,10.268751689915227
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,64,10.525705647464225
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,72,10.198260479630822
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,80,9.51139502892569
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,88,10.12082788666578
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,96,10.038714666105951
MIT,set4_features_metadata,GPR,log,protocol_holdout,random_selection,10,99,10.323880197230222
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,8,22.265197758377177
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,16,23.63186903151424
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,24,22.223035254529
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,32,23.598609904260154
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,40,22.14223041294776
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,48,20.41385057110534
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,56,19.577068623793508
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,64,20.81072821994402
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,72,20.668706499915928
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,80,19.96029219037716
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,88,19.29721873342276
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,96,19.238484931964354
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,1,99,19.664564024779285
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,8,16.00452465315453
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,16,11.622014736853895
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,24,14.62620229522877
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,32,11.943200231059024
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,40,13.460526239272784
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,48,13.24601971901368
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,56,13.008219701971424
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,64,12.943775289487611
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,72,13.461892917519936
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,80,13.109509296621516
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,88,12.157495045579427
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,96,12.345784567760065
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,2,99,12.717509830104795
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,8,14.772740992671254
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,16,18.25095307071208
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,24,13.801532669187033
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,32,14.482752041392116
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,40,10.862340435793373
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,48,15.582430512348663
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,56,17.423965847825645
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,64,11.752953429978552
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,72,14.01669762432202
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,80,14.022843472007557
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,88,14.63964312383156
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,96,18.25065995630996
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,3,99,18.873832726529223
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,8,21.1151496856358
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,16,15.736683908180195
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,24,15.72531861141607
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,32,10.474531444777606
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,40,9.617031314802253
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,48,9.816303251733215
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,56,10.431119671646544
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,64,10.219354264881488
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,72,10.269504502766509
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,80,9.753443708998152
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,88,8.106899457657951
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,96,8.126506046447233
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,4,99,8.222585358970907
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,8,16.60874628006493
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,16,13.385263447893625
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,24,13.543255521530767
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,32,14.31567591905775
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,40,13.75807674592716
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,48,11.802229581931307
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,56,11.785972621182143
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,64,11.876613412797605
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,72,10.85745287550118
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,80,11.3526955207147
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,88,11.208595530076272
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,96,11.490419179050084
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,5,99,11.610252475640651
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,8,24.60609905904059
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,16,20.99325183581864
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,24,17.5292128024384
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,32,14.385345975725942
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,40,15.839692677523756
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,48,13.3339526231415
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,56,16.55942434744584
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,64,15.320518903521505
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,72,14.427067639012671
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,80,13.917067389153628
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,88,13.213086329934262
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,96,14.012794666332484
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,6,99,14.2426667547435
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,8,16.06499389396584
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,16,15.396035743194918
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,24,11.665398215246093
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,32,12.220522150635777
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,40,13.146587257881873
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,48,13.075830311841331
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,56,12.643037092857307
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,64,12.122254942295529
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,72,11.440810019661251
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,80,12.767968131346455
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,88,10.103452054954149
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,96,10.275413131564765
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,7,99,11.090519618960604
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,8,19.73186188762285
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,16,12.05429176520186
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,24,13.50547910096767
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,32,15.230294206060488
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,40,14.162113428225798
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,48,12.90317362014326
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,56,12.771506364543123
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,64,13.599077138256982
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,72,13.37845701263426
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,80,12.61488866633326
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,88,12.493797396062464
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,96,12.450445857769015
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,8,99,12.465038307769676
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,8,14.585027695461449
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,16,17.773041306237438
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,24,13.399904265084745
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,32,13.044596319744157
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,40,13.045434117593288
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,48,10.999701485211071
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,56,10.581641109763224
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,64,11.74026500264795
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,72,10.481498479689254
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,80,10.904937413081596
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,88,11.54880708635169
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,96,11.867685171710775
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,9,99,11.40356028927016
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,8,20.466260933500543
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,16,9.54968766047002
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,24,14.428901820207466
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,32,13.148596474947311
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,40,11.307532524306364
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,48,12.307234851649724
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,56,10.19638331437233
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,64,10.082992362899512
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,72,10.730498457959522
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,80,10.486511829738271
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,88,10.127616886107988
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,96,10.13806158901658
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_oneshot,10,99,10.323880197230222
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,8,22.265197758377177
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,16,21.338988999440524
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,24,21.02549189359777
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,32,19.43310157883628
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,40,23.23249680350965
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,48,22.6689170892886
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,56,22.225358042272205
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,64,22.19584658955034
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,72,22.333065131656948
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,80,21.4841156517328
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,88,20.21994862194792
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,96,20.04110518958576
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,1,99,19.664564024779285
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,8,16.00452465315453
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,16,17.243176888102866
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,24,13.434834170538354
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,32,11.156283226704462
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,40,11.61235524361726
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,48,13.593363685706624
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,56,11.987509388094477
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,64,12.263539794317268
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,72,12.409591965106072
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,80,13.191050789004311
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,88,12.758374731830394
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,96,12.593543460275528
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,2,99,12.717509830104795
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,8,14.772740992671254
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,16,19.539856083737416
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,24,19.28745136682005
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,32,14.79829068930564
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,40,13.952579908791792
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,48,12.382901629180864
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,56,11.53643972372537
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,64,12.759835680592085
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,72,13.727675945225862
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,80,12.800923820018934
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,88,15.898031012092986
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,96,16.376646153773887
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,3,99,18.873832726529223
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,4,8,21.1151496856358
MIT,set4_features_metadata,GPR,log,protocol_holdout,diversity_iterative,4,16,10.508280341929977
