index,dataset,feature_set,regressor,method,labelled_pool_fraction_pct,labeled_train_count,max_budget_mean,error_reduction_mean_pp,error_reduction_sd_pp,n_trials,error_reduction_sem_pp
3148,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,8.290155440414507,16,193,0.0,0.0,10,0.0
3149,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,16.580310880829014,32,193,3.233864593347181,6.236872962646848,10,1.9722724039086303
3150,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,24.870466321243523,48,193,2.6018172539373197,5.534971782388299,10,1.7503117617108872
3151,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,33.16062176165803,64,193,1.7416915735038159,2.9283247179734757,10,0.9260175837366391
3152,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,41.45077720207254,80,193,0.4489703718876328,2.3055680098530815,10,0.7290846211557269
3153,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,49.740932642487046,96,193,-0.06494532190057907,1.74121854922095,10,0.5506216519672206
3154,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,58.031088082901555,112,193,0.08663923470756832,1.5721992582618274,10,0.49717305917346727
3155,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,66.32124352331606,128,193,0.14613111632491266,1.4667069741910772,10,0.4638134698497603
3156,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,74.61139896373057,144,193,-0.011320769285121735,1.0800747546355607,10,0.3415496267895877
3157,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,82.90155440414507,160,193,0.012201060995240275,1.391539081494011,10,0.4400432950659736
3158,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,91.19170984455958,176,193,0.20519461528501265,0.7589293736091267,10,0.2399945403809723
3159,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,99.48186528497409,192,193,-0.018126193538796187,0.10033842694644265,10,0.031729796598917254
3160,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,exploration,100.0,193,193,0.0,0.0,10,0.0
3161,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,8.290155440414507,16,193,0.0,0.0,10,0.0
3162,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,16.580310880829014,32,193,2.6534606471567797,6.530564608236479,10,2.065145856891248
3163,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,24.870466321243523,48,193,2.287361971960865,5.742948300297116,10,1.8160797113531535
3164,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,33.16062176165803,64,193,1.1787911521088885,3.208233597823626,10,1.0145325434999277
3165,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,41.45077720207254,80,193,0.8507139543718674,1.8575322112665769,10,0.5874032614731466
3166,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,49.740932642487046,96,193,-0.4462374107560711,1.5226115618284997,10,0.4814920527084349
3167,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,58.031088082901555,112,193,-0.3112599871272209,1.737051290771144,10,0.5493038491372236
3168,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,66.32124352331606,128,193,-0.17009762425120326,1.5241912144700667,10,0.48199158273436027
3169,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,74.61139896373057,144,193,-0.21865644215003907,0.9589441540876337,10,0.3032447675820388
3170,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,82.90155440414507,160,193,-0.015392478061797377,1.1990703185299356,10,0.3791793281258198
3171,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,91.19170984455958,176,193,0.10626898989030806,0.6384424144917176,10,0.2018932184651119
3172,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,99.48186528497409,192,193,0.009616422767597577,0.07927678643051428,10,0.0250695210699155
3173,ISU_ILCC,set5_features_metadata_corr95,AE_ENet,hybrid,100.0,193,193,0.0,0.0,10,0.0
3330,KIT,set1_dQn_m,AE_ENet,coverage,9.090909090909092,6,66,0.0,0.0,10,0.0
3331,KIT,set1_dQn_m,AE_ENet,coverage,18.181818181818183,12,66,4.7923727378395835,13.502809899740841,10,4.269963409545089
3332,KIT,set1_dQn_m,AE_ENet,coverage,27.272727272727273,18,66,1.294199171911084,11.505227913750787,10,3.638272520679976
3333,KIT,set1_dQn_m,AE_ENet,coverage,36.36363636363637,24,66,1.6158267173572844,6.91196230176735,10,2.18575439748049
3334,KIT,set1_dQn_m,AE_ENet,coverage,45.45454545454545,30,66,-0.8649393274826893,4.609211157147214,10,1.4575605473245479
3335,KIT,set1_dQn_m,AE_ENet,coverage,54.54545454545455,36,66,0.11420310344238285,5.0790486000269786,10,1.6061361922774795
3336,KIT,set1_dQn_m,AE_ENet,coverage,63.63636363636363,42,66,0.9018599387077535,6.058826305464971,10,1.9159691072612395
3337,KIT,set1_dQn_m,AE_ENet,coverage,72.72727272727273,48,66,1.1783946066262234,3.982423721186862,10,1.2593529566833839
3338,KIT,set1_dQn_m,AE_ENet,coverage,81.81818181818181,54,66,0.2840959658054983,2.1561684680348496,10,0.6818403378026083
3339,KIT,set1_dQn_m,AE_ENet,coverage,90.9090909090909,60,66,-0.5160049677525557,1.0745442523677242,10,0.3398007284124787
3340,KIT,set1_dQn_m,AE_ENet,coverage,100.0,66,66,0.0,0.0,10,0.0
3341,KIT,set1_dQn_m,AE_ENet,diversity_iterative,9.090909090909092,6,66,-7.496884379327692,44.07055314250698,10,13.936332567381319
3342,KIT,set1_dQn_m,AE_ENet,diversity_iterative,18.181818181818183,12,66,4.505680685689648,14.308516307453537,10,4.5247501469215266
3343,KIT,set1_dQn_m,AE_ENet,diversity_iterative,27.272727272727273,18,66,3.2412246965630205,14.443495592051192,10,4.567434344548395
3344,KIT,set1_dQn_m,AE_ENet,diversity_iterative,36.36363636363637,24,66,0.5665532491189864,9.993767916975038,10,3.160306902475764
3345,KIT,set1_dQn_m,AE_ENet,diversity_iterative,45.45454545454545,30,66,-1.1253930653943813,8.342993860204887,10,2.638286310304786
3346,KIT,set1_dQn_m,AE_ENet,diversity_iterative,54.54545454545455,36,66,-4.101143865912764,6.9566720404392015,10,2.199892858259886
3347,KIT,set1_dQn_m,AE_ENet,diversity_iterative,63.63636363636363,42,66,-1.4394766076701795,5.03756536400954,10,1.5930180412245356
3348,KIT,set1_dQn_m,AE_ENet,diversity_iterative,72.72727272727273,48,66,-0.5287237874461207,4.855562693257055,10,1.5354637432433793
3349,KIT,set1_dQn_m,AE_ENet,diversity_iterative,81.81818181818181,54,66,-0.36126355074091077,3.4800270094396417,10,1.1004811668733552
3350,KIT,set1_dQn_m,AE_ENet,diversity_iterative,90.9090909090909,60,66,-0.9370729054117917,1.1907804261016381,10,0.3765578339626994
3351,KIT,set1_dQn_m,AE_ENet,diversity_iterative,100.0,66,66,0.0,0.0,10,0.0
3352,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,9.090909090909092,6,66,-7.496884379327692,44.07055314250698,10,13.936332567381319
3353,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,18.181818181818183,12,66,7.508381986475859,8.27914931844107,10,2.6180968934904456
3354,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,27.272727272727273,18,66,4.57372093652575,16.262734469900195,10,5.142728190741564
3355,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,36.36363636363637,24,66,3.434588759855572,6.57404779508239,10,2.0788964479268235
3356,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,45.45454545454545,30,66,2.4354988513373135,5.926397322475719,10,1.8740913858146664
3357,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,54.54545454545455,36,66,0.40950252546273197,4.50089625776433,10,1.42330836866636
3358,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,63.63636363636363,42,66,0.6558418733417213,5.69532418525313,10,1.8010196438442647
3359,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,72.72727272727273,48,66,2.0212214119816445,5.091076881405114,10,1.6099398688267095
3360,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,81.81818181818181,54,66,0.9946065616151607,2.7394362853511423,10,0.8662858166620566
3361,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,90.9090909090909,60,66,0.020407139852369128,1.119273691922587,10,0.35394541915809813
3362,KIT,set1_dQn_m,AE_ENet,diversity_oneshot,100.0,66,66,0.0,0.0,10,0.0
3363,KIT,set1_dQn_m,AE_ENet,exploitation,9.090909090909092,6,66,0.0,0.0,10,0.0
3364,KIT,set1_dQn_m,AE_ENet,exploitation,18.181818181818183,12,66,1.3463279731924571,13.32386764892792,10,4.213376901324494
3365,KIT,set1_dQn_m,AE_ENet,exploitation,27.272727272727273,18,66,3.62723519354239,12.354338426416062,10,3.906784841201528
3366,KIT,set1_dQn_m,AE_ENet,exploitation,36.36363636363637,24,66,0.010250522285000941,7.275243277266591,10,2.3006339287990323
3367,KIT,set1_dQn_m,AE_ENet,exploitation,45.45454545454545,30,66,-2.912056485035884,10.528010193591525,10,3.3292491441219454
3368,KIT,set1_dQn_m,AE_ENet,exploitation,54.54545454545455,36,66,-3.937419855088939,12.69000989658973,10,4.012933480330135
3369,KIT,set1_dQn_m,AE_ENet,exploitation,63.63636363636363,42,66,-2.472719421363564,11.200393190477007,10,3.5418753171347475
3370,KIT,set1_dQn_m,AE_ENet,exploitation,72.72727272727273,48,66,-0.008482803568078267,5.503670037384988,10,1.7404132808160615
3371,KIT,set1_dQn_m,AE_ENet,exploitation,81.81818181818181,54,66,-0.35272636603392654,2.7507548257027974,10,0.869865053392032
3372,KIT,set1_dQn_m,AE_ENet,exploitation,90.9090909090909,60,66,-1.0077075592222458,1.9459877424043772,10,0.6153753564766861
3373,KIT,set1_dQn_m,AE_ENet,exploitation,100.0,66,66,0.0,0.0,10,0.0
3374,KIT,set1_dQn_m,AE_ENet,exploration,9.090909090909092,6,66,0.0,0.0,10,0.0
3375,KIT,set1_dQn_m,AE_ENet,exploration,18.181818181818183,12,66,3.8344072489156344,10.672516162476734,10,3.374945943838614
3376,KIT,set1_dQn_m,AE_ENet,exploration,27.272727272727273,18,66,5.990117031439314,13.991677021853615,10,4.424556767449893
3377,KIT,set1_dQn_m,AE_ENet,exploration,36.36363636363637,24,66,2.5062320079109717,9.178571412721366,10,2.9025191330708897
3378,KIT,set1_dQn_m,AE_ENet,exploration,45.45454545454545,30,66,1.5456153436410434,7.244790004201804,10,2.2910037582898544
3379,KIT,set1_dQn_m,AE_ENet,exploration,54.54545454545455,36,66,-0.07010163227021966,6.963035642232268,10,2.2019052058387283
3380,KIT,set1_dQn_m,AE_ENet,exploration,63.63636363636363,42,66,1.1737928023599002,7.826500377633589,10,2.474956730149008
3381,KIT,set1_dQn_m,AE_ENet,exploration,72.72727272727273,48,66,1.1467205788720036,6.372216187214798,10,2.015071689459268
3382,KIT,set1_dQn_m,AE_ENet,exploration,81.81818181818181,54,66,0.28833630092179197,3.3093439214269664,10,1.0465064352542515
3383,KIT,set1_dQn_m,AE_ENet,exploration,90.9090909090909,60,66,-0.6458869793218754,1.8335396245645588,10,0.5798161393794021
3384,KIT,set1_dQn_m,AE_ENet,exploration,100.0,66,66,0.0,0.0,10,0.0
3385,KIT,set1_dQn_m,AE_ENet,hybrid,9.090909090909092,6,66,0.0,0.0,10,0.0
3386,KIT,set1_dQn_m,AE_ENet,hybrid,18.181818181818183,12,66,3.9858167073556587,5.25091672051346,10,1.6604856640684322
3387,KIT,set1_dQn_m,AE_ENet,hybrid,27.272727272727273,18,66,7.75843146106006,13.40809746188897,10,4.240012706909184
3388,KIT,set1_dQn_m,AE_ENet,hybrid,36.36363636363637,24,66,5.474699118763258,6.854724481653006,10,2.1676542094940574
3389,KIT,set1_dQn_m,AE_ENet,hybrid,45.45454545454545,30,66,3.062635995511054,5.789506981759459,10,1.8308028591806798
3390,KIT,set1_dQn_m,AE_ENet,hybrid,54.54545454545455,36,66,1.805201683968992,5.1510280542563995,10,1.6288980942875606
3391,KIT,set1_dQn_m,AE_ENet,hybrid,63.63636363636363,42,66,2.4147848623501345,6.391380289820682,10,2.021131910814044
3392,KIT,set1_dQn_m,AE_ENet,hybrid,72.72727272727273,48,66,2.6975951970521903,5.107744060388495,10,1.6152104936024267
3393,KIT,set1_dQn_m,AE_ENet,hybrid,81.81818181818181,54,66,1.0827403757605472,2.8957900670241714,10,0.9157292237488031
3394,KIT,set1_dQn_m,AE_ENet,hybrid,90.9090909090909,60,66,0.0030157144136159887,0.9601791953437241,10,0.3036353219193909
3395,KIT,set1_dQn_m,AE_ENet,hybrid,100.0,66,66,0.0,0.0,10,0.0
3528,KIT,set2_early_soh,AE_ENet,coverage,9.090909090909092,6,66,0.0,0.0,10,0.0
3529,KIT,set2_early_soh,AE_ENet,coverage,18.181818181818183,12,66,-2.407552921814257,7.923811949343487,10,2.5057293510784167
3530,KIT,set2_early_soh,AE_ENet,coverage,27.272727272727273,18,66,-0.023561360299360245,10.26890747191343,10,3.2473136692767985
3531,KIT,set2_early_soh,AE_ENet,coverage,36.36363636363637,24,66,-1.4193749506993498,9.597430296641674,10,3.0349739422093145
3532,KIT,set2_early_soh,AE_ENet,coverage,45.45454545454545,30,66,-1.8684725778765405,6.1097004331927165,10,1.9320569190206396
3533,KIT,set2_early_soh,AE_ENet,coverage,54.54545454545455,36,66,-2.6236024838748206,6.03605666031844,10,1.9087687132435558
3534,KIT,set2_early_soh,AE_ENet,coverage,63.63636363636363,42,66,-3.166154932585135,5.4631651256095575,10,1.7276045030526082
3535,KIT,set2_early_soh,AE_ENet,coverage,72.72727272727273,48,66,-2.1939683897107907,4.62407403705987,10,1.4622606026359037
3536,KIT,set2_early_soh,AE_ENet,coverage,81.81818181818181,54,66,-1.1793985451626188,1.9572760427895055,10,0.6189450304896021
3537,KIT,set2_early_soh,AE_ENet,coverage,90.9090909090909,60,66,-0.6319080597559712,1.6089830155217044,10,0.5088051045574639
3538,KIT,set2_early_soh,AE_ENet,coverage,100.0,66,66,0.0,0.0,10,0.0
3539,KIT,set2_early_soh,AE_ENet,diversity_iterative,9.090909090909092,6,66,2.294096583717098,9.46142858833855,10,2.991966425818144
3540,KIT,set2_early_soh,AE_ENet,diversity_iterative,18.181818181818183,12,66,0.880814098425699,11.046140860637902,10,3.493096447466835
3541,KIT,set2_early_soh,AE_ENet,diversity_iterative,27.272727272727273,18,66,4.1155930004881,5.228901599442344,10,1.6535238715135232
3542,KIT,set2_early_soh,AE_ENet,diversity_iterative,36.36363636363637,24,66,2.3533602030154785,3.9547986511425437,10,1.2506171424972106
3543,KIT,set2_early_soh,AE_ENet,diversity_iterative,45.45454545454545,30,66,2.172259506063897,2.7390831236290767,10,0.8661741371196452
3544,KIT,set2_early_soh,AE_ENet,diversity_iterative,54.54545454545455,36,66,1.0060190131385078,4.571004230785376,10,1.445478456354774
3545,KIT,set2_early_soh,AE_ENet,diversity_iterative,63.63636363636363,42,66,0.922760516285005,3.965056487262144,10,1.2538609550974786
3546,KIT,set2_early_soh,AE_ENet,diversity_iterative,72.72727272727273,48,66,0.228436304129578,2.9864103345416084,10,0.9443858685016904
3547,KIT,set2_early_soh,AE_ENet,diversity_iterative,81.81818181818181,54,66,-0.5823346324290007,2.8553269613071914,10,0.9029336662218194
3548,KIT,set2_early_soh,AE_ENet,diversity_iterative,90.9090909090909,60,66,-0.49383487924440106,2.392876327698121,10,0.7566939354625517
3549,KIT,set2_early_soh,AE_ENet,diversity_iterative,100.0,66,66,0.0,0.0,10,0.0
3550,KIT,set2_early_soh,AE_ENet,diversity_oneshot,9.090909090909092,6,66,2.294096583717098,9.46142858833855,10,2.991966425818144
3551,KIT,set2_early_soh,AE_ENet,diversity_oneshot,18.181818181818183,12,66,-1.0772839365458506,14.455151952537603,10,4.571120409384899
3552,KIT,set2_early_soh,AE_ENet,diversity_oneshot,27.272727272727273,18,66,-0.07053578145329276,10.763545719349253,10,3.403732017249913
3553,KIT,set2_early_soh,AE_ENet,diversity_oneshot,36.36363636363637,24,66,-0.6425229961846519,7.121663222606526,10,2.252067651209136
3554,KIT,set2_early_soh,AE_ENet,diversity_oneshot,45.45454545454545,30,66,-2.554330990337725,7.715226270925012,10,2.4397687679690354
3555,KIT,set2_early_soh,AE_ENet,diversity_oneshot,54.54545454545455,36,66,-2.803737805640643,4.479136109234435,10,1.4164272055085567
3556,KIT,set2_early_soh,AE_ENet,diversity_oneshot,63.63636363636363,42,66,-1.3480956488662255,4.012730114046489,10,1.2689366795934125
3557,KIT,set2_early_soh,AE_ENet,diversity_oneshot,72.72727272727273,48,66,-1.814579475270485,2.953836879264557,10,0.934085237507979
3558,KIT,set2_early_soh,AE_ENet,diversity_oneshot,81.81818181818181,54,66,-1.1381637131408433,1.5707733786112683,10,0.4967221564369621
3559,KIT,set2_early_soh,AE_ENet,diversity_oneshot,90.9090909090909,60,66,-0.7242258829004413,1.3278983828744526,10,0.41991833911375986
3560,KIT,set2_early_soh,AE_ENet,diversity_oneshot,100.0,66,66,0.0,0.0,10,0.0
3561,KIT,set2_early_soh,AE_ENet,exploitation,9.090909090909092,6,66,0.0,0.0,10,0.0
3562,KIT,set2_early_soh,AE_ENet,exploitation,18.181818181818183,12,66,0.13413783642608265,6.551026998667161,10,2.0716166329045067
3563,KIT,set2_early_soh,AE_ENet,exploitation,27.272727272727273,18,66,-0.07091192284854628,8.065876742246447,10,2.5506541831677643
3564,KIT,set2_early_soh,AE_ENet,exploitation,36.36363636363637,24,66,1.7142686429155636,5.613441101149523,10,1.7751259390836125
3565,KIT,set2_early_soh,AE_ENet,exploitation,45.45454545454545,30,66,1.267181919036298,5.446420349277651,10,1.7223093398407177
3566,KIT,set2_early_soh,AE_ENet,exploitation,54.54545454545455,36,66,-2.395247993229807,3.03818287741537,10,0.960757784075671
3567,KIT,set2_early_soh,AE_ENet,exploitation,63.63636363636363,42,66,-2.475068153589932,2.7638497696082176,10,0.8740060382493589
3568,KIT,set2_early_soh,AE_ENet,exploitation,72.72727272727273,48,66,-1.9744797014697295,3.7839873541925106,10,1.1966018676522627
3569,KIT,set2_early_soh,AE_ENet,exploitation,81.81818181818181,54,66,-0.7951335052627154,1.4662458643164058,10,0.46366765410420463
3570,KIT,set2_early_soh,AE_ENet,exploitation,90.9090909090909,60,66,-0.2448740284045769,1.4278788025477478,10,0.4515349238724719
3571,KIT,set2_early_soh,AE_ENet,exploitation,100.0,66,66,0.0,0.0,10,0.0
3572,KIT,set2_early_soh,AE_ENet,exploration,9.090909090909092,6,66,0.0,0.0,10,0.0
3573,KIT,set2_early_soh,AE_ENet,exploration,18.181818181818183,12,66,-1.2069194625006336,7.851464580935659,10,2.4828511043896118
3574,KIT,set2_early_soh,AE_ENet,exploration,27.272727272727273,18,66,-0.08128885541558759,10.022080580318967,10,3.1692601527550015
3575,KIT,set2_early_soh,AE_ENet,exploration,36.36363636363637,24,66,-3.367632900743395,13.363232247672103,10,4.225825080445517
3576,KIT,set2_early_soh,AE_ENet,exploration,45.45454545454545,30,66,-1.8513260198243042,9.29313383346011,10,2.9387469514505837
3577,KIT,set2_early_soh,AE_ENet,exploration,54.54545454545455,36,66,-2.110591564650874,10.004155714464252,10,3.1635918124696136
3578,KIT,set2_early_soh,AE_ENet,exploration,63.63636363636363,42,66,-0.5433029800719602,6.22533540244707,10,1.9686239070213694
3579,KIT,set2_early_soh,AE_ENet,exploration,72.72727272727273,48,66,-0.7533468858138072,3.3619123662162282,10,1.0631300371129393
3580,KIT,set2_early_soh,AE_ENet,exploration,81.81818181818181,54,66,-0.14149288759672984,1.3224945221655284,10,0.4182094883139106
3581,KIT,set2_early_soh,AE_ENet,exploration,90.9090909090909,60,66,0.4814130620037069,1.3728242066815775,10,0.434125132012753
3582,KIT,set2_early_soh,AE_ENet,exploration,100.0,66,66,0.0,0.0,10,0.0
3583,KIT,set2_early_soh,AE_ENet,hybrid,9.090909090909092,6,66,0.0,0.0,10,0.0
3584,KIT,set2_early_soh,AE_ENet,hybrid,18.181818181818183,12,66,-2.0247784203137273,10.339393522742794,10,3.269603315665918
3585,KIT,set2_early_soh,AE_ENet,hybrid,27.272727272727273,18,66,-3.1504324431889277,11.525115533979509,10,3.644561538396296
3586,KIT,set2_early_soh,AE_ENet,hybrid,36.36363636363637,24,66,-3.0917456480664445,10.385192926580501,10,3.284086358826419
3587,KIT,set2_early_soh,AE_ENet,hybrid,45.45454545454545,30,66,-3.0560168651051303,6.042135120345888,10,1.9106908910788583
3588,KIT,set2_early_soh,AE_ENet,hybrid,54.54545454545455,36,66,-2.336304902785428,2.848501414665812,10,0.9007752388555722
3589,KIT,set2_early_soh,AE_ENet,hybrid,63.63636363636363,42,66,-1.5608916248262859,5.974481881612808,10,1.8892970585304925
3590,KIT,set2_early_soh,AE_ENet,hybrid,72.72727272727273,48,66,-1.6266753986587528,2.855176279585605,10,0.9028860164776225
3591,KIT,set2_early_soh,AE_ENet,hybrid,81.81818181818181,54,66,-1.0918785391616972,1.1084597790726913,10,0.3505257596556749
3592,KIT,set2_early_soh,AE_ENet,hybrid,90.9090909090909,60,66,-0.04550919249749583,1.5040638050927624,10,0.47562673703126895
3593,KIT,set2_early_soh,AE_ENet,hybrid,100.0,66,66,0.0,0.0,10,0.0
3726,KIT,set3_features,AE_ENet,coverage,9.090909090909092,6,66,0.0,0.0,10,0.0
3727,KIT,set3_features,AE_ENet,coverage,18.181818181818183,12,66,12.958737816742467,19.00570084592705,10,6.010130320091837
3728,KIT,set3_features,AE_ENet,coverage,27.272727272727273,18,66,5.455694134492122,10.206473028620461,10,3.2275701647517585
3729,KIT,set3_features,AE_ENet,coverage,36.36363636363637,24,66,1.0583520282814702,4.898747551108129,10,1.5491199943673792
3730,KIT,set3_features,AE_ENet,coverage,45.45454545454545,30,66,0.44247517690611426,6.406059730324579,10,2.025773957490969
3731,KIT,set3_features,AE_ENet,coverage,54.54545454545455,36,66,0.6179915137342968,4.692955882636451,10,1.4840429547817025
3732,KIT,set3_features,AE_ENet,coverage,63.63636363636363,42,66,-2.0069122292113883,8.60159421147299,10,2.720062921677468
3733,KIT,set3_features,AE_ENet,coverage,72.72727272727273,48,66,0.18393828015421185,4.611736486216862,10,1.4583591264947
3734,KIT,set3_features,AE_ENet,coverage,81.81818181818181,54,66,-1.930294643219846,2.599158888370586,10,0.8219262087922382
3735,KIT,set3_features,AE_ENet,coverage,90.9090909090909,60,66,-1.336205252666574,2.553968519845409,10,0.8076357595080439
3736,KIT,set3_features,AE_ENet,coverage,100.0,66,66,0.0,0.0,10,0.0
3737,KIT,set3_features,AE_ENet,diversity_iterative,9.090909090909092,6,66,4.472453456577413,20.43721559696248,10,6.462815031831922
3738,KIT,set3_features,AE_ENet,diversity_iterative,18.181818181818183,12,66,-1.2563436335963956,18.682102658979595,10,5.907799588346345
3739,KIT,set3_features,AE_ENet,diversity_iterative,27.272727272727273,18,66,2.5311687811150967,9.049656681603485,10,2.8617527156428206
3740,KIT,set3_features,AE_ENet,diversity_iterative,36.36363636363637,24,66,-0.7575110694420939,6.140858916397878,10,1.941910096557081
3741,KIT,set3_features,AE_ENet,diversity_iterative,45.45454545454545,30,66,0.91990357748258,4.691472384184798,10,1.483573831380447
3742,KIT,set3_features,AE_ENet,diversity_iterative,54.54545454545455,36,66,1.3551723691764166,4.785682341274459,10,1.5133656356474527
3743,KIT,set3_features,AE_ENet,diversity_iterative,63.63636363636363,42,66,1.189500654459685,5.0557985517595085,10,1.5987838814540738
3744,KIT,set3_features,AE_ENet,diversity_iterative,72.72727272727273,48,66,1.4451069456859196,4.302522163864269,10,1.3605769721167291
3745,KIT,set3_features,AE_ENet,diversity_iterative,81.81818181818181,54,66,-0.5106647054436289,1.4792838045274739,10,0.4677906128106118
3746,KIT,set3_features,AE_ENet,diversity_iterative,90.9090909090909,60,66,-0.2915932333835441,1.3772898255085502,10,0.43553728467828934
3747,KIT,set3_features,AE_ENet,diversity_iterative,100.0,66,66,0.0,0.0,10,0.0
3748,KIT,set3_features,AE_ENet,diversity_oneshot,9.090909090909092,6,66,4.472453456577413,20.43721559696248,10,6.462815031831922
3749,KIT,set3_features,AE_ENet,diversity_oneshot,18.181818181818183,12,66,8.539403423310526,19.320044653187168,10,6.109534560022932
3750,KIT,set3_features,AE_ENet,diversity_oneshot,27.272727272727273,18,66,4.387698483183735,9.903562274248516,10,3.131781373594243
3751,KIT,set3_features,AE_ENet,diversity_oneshot,36.36363636363637,24,66,1.555561313558808,4.445790783310357,10,1.405882487584482
3752,KIT,set3_features,AE_ENet,diversity_oneshot,45.45454545454545,30,66,0.7843457557686844,8.839925413041245,10,2.795429865121506
3753,KIT,set3_features,AE_ENet,diversity_oneshot,54.54545454545455,36,66,0.705212389566665,6.048767153388128,10,1.9127881240719555
3754,KIT,set3_features,AE_ENet,diversity_oneshot,63.63636363636363,42,66,-0.08492165156756784,4.400410160373887,10,1.3915318745728298
3755,KIT,set3_features,AE_ENet,diversity_oneshot,72.72727272727273,48,66,0.2027565376170884,4.63399193927101,10,1.465396918695706
3756,KIT,set3_features,AE_ENet,diversity_oneshot,81.81818181818181,54,66,-1.8848088562605958,1.8609625585087863,10,0.5884880325182125
3757,KIT,set3_features,AE_ENet,diversity_oneshot,90.9090909090909,60,66,-0.531223545425552,1.4454020967379029,10,0.45707627604748047
3758,KIT,set3_features,AE_ENet,diversity_oneshot,100.0,66,66,0.0,0.0,10,0.0
3759,KIT,set3_features,AE_ENet,exploitation,9.090909090909092,6,66,0.0,0.0,10,0.0
3760,KIT,set3_features,AE_ENet,exploitation,18.181818181818183,12,66,5.819427889747638,19.98544630489432,10,6.319953037846199
3761,KIT,set3_features,AE_ENet,exploitation,27.272727272727273,18,66,-1.2864317635263387,10.871354255848537,10,3.437824069904626
3762,KIT,set3_features,AE_ENet,exploitation,36.36363636363637,24,66,-6.805026185371901,12.878529251013173,10,4.072548534630396
3763,KIT,set3_features,AE_ENet,exploitation,45.45454545454545,30,66,-3.8410064611575407,9.80632561453898,10,3.101032441919357
3764,KIT,set3_features,AE_ENet,exploitation,54.54545454545455,36,66,-1.3554848142553906,7.789427181881189,10,2.4632331562771217
3765,KIT,set3_features,AE_ENet,exploitation,63.63636363636363,42,66,-0.741314523797796,5.965119150609335,10,1.8863363030214477
3766,KIT,set3_features,AE_ENet,exploitation,72.72727272727273,48,66,1.081855195196803,4.936990010921582,10,1.561213322001176
3767,KIT,set3_features,AE_ENet,exploitation,81.81818181818181,54,66,-0.7878417530273495,1.6932545182596204,10,0.5354540936071568
3768,KIT,set3_features,AE_ENet,exploitation,90.9090909090909,60,66,-0.49061328454832476,1.4456906520470942,10,0.45716752524827836
3769,KIT,set3_features,AE_ENet,exploitation,100.0,66,66,0.0,0.0,10,0.0
3770,KIT,set3_features,AE_ENet,exploration,9.090909090909092,6,66,0.0,0.0,10,0.0
3771,KIT,set3_features,AE_ENet,exploration,18.181818181818183,12,66,5.559448586704553,8.334492854697434,10,2.6355980563242674
3772,KIT,set3_features,AE_ENet,exploration,27.272727272727273,18,66,1.4387457587113999,12.435308427617406,10,3.9323898037958096
3773,KIT,set3_features,AE_ENet,exploration,36.36363636363637,24,66,-4.135369714806767,9.821077475771606,10,3.1056973900415406
3774,KIT,set3_features,AE_ENet,exploration,45.45454545454545,30,66,-4.225364253404534,7.627875093198372,10,2.4121459001776007
3775,KIT,set3_features,AE_ENet,exploration,54.54545454545455,36,66,-2.557788618448158,6.848939938476515,10,2.1658249763279276
3776,KIT,set3_features,AE_ENet,exploration,63.63636363636363,42,66,-2.936163858225439,6.855100214208417,10,2.167773026560675
